tokens,ner_tags
"['these', 'confession', 'poem', 'are', 'the', 'one', 'that', 'document', 'lowel', 'struggl', 'with', 'mental', 'ill', 'and', 'includ', 'piec', 'like', 'skunk', 'hour', 'home', 'after', 'three', 'month', 'away', 'and', 'wake', 'in', 'the', 'blue']","[0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 7, 8, 8, 8, 8, 0, 7, 8, 8, 8]"
"['the', 'novelist', 'alan', 'furst', 'ha', 'written', 'in', 'the', 'book', 'of', 'spi', 'that', 'graham', 'green', 'graham', 'green', 'john', 'le', 'carré', 'somerset', 'maugham', 'and', 'mccarri', 'write', 'with', 'a', 'kind', 'of', 'cloak', 'anger', 'a', 'belief', 'that', 'the', 'world', 'is', 'a', 'place', 'where', 'polit', 'power', 'is', 'maintain', 'by', 'treacheri', 'and', 'betray', 'alan', 'furst', 'the', 'book', 'of', 'spi', '2003', 'ix']","[0, 0, 3, 4, 0, 0, 0, 1, 2, 2, 2, 0, 3, 4, 3, 4, 3, 4, 4, 3, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 2, 2, 2, 0, 0]"
"['rudyard', 'kipl', 'wa', 'born', 'on', '30', 'decemb', '1865', 'in', 'bombay', 'in', 'the', 'bombay', 'presid', 'of', 'british', 'raj', 'to', 'alic', 'kipl', 'née', 'macdonald', 'and', 'john', 'lockwood', 'kipl']","[3, 4, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 19, 20, 0, 15, 16, 0, 3, 4, 4, 4, 0, 3, 4, 4]"
"['among', 'hi', 'award', 'for', 'particular', 'work', 'were', 'hugo', 'award', 's', 'in', '1963', 'for', 'the', 'dragon', 'master', 'in', '1967', 'for', 'the', 'last', 'castl', 'and', 'in', '2010', 'for', 'hi', 'memoir', 'thi', 'is', 'me', 'jack', 'vanc', 'a', 'nebula', 'award', 'in', '1966', 'also', 'for', 'the', 'last', 'castl', 'the', 'jupit', 'award', 'in', '1975', 'the', 'world', 'fantasi', 'award', 'in', '1990', 'for', 'lyoness', 'madouc']","[0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 5, 6, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 0, 0, 0, 5, 6, 6, 0, 0, 0, 1, 2]"
"['in', 'a', 'letter', 'to', 'schuyler', 'miller', 'and', 'john', 'druri', 'clark', 'in', '1936', 'onli', 'three', 'month', 'befor', 'howard', 'death', 'conan', 'is', 'describ', 'as', 'stand', '6', 'ft', '183', 'cm', 'and', 'weigh', 'when', 'he', 'take', 'part', 'in', 'an', 'attack', 'on', 'venarium', 'at', 'onli', '14', 'year', 'old', 'though', 'be', 'far', 'from', 'fulli', 'grown']","[0, 0, 0, 0, 4, 4, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 3, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['better', 'part', 'follow', 'includ', 'the', 'cider', 'hous', 'rule', '1999', 'for', 'which', 'he', 'won', 'hi', 'second', 'academi', 'award', 'for', 'best', 'support', 'actor', 'bbc']","[0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 6, 21]"
"['her', 'novel', 'quartet', 'in', 'autumn', '1977', 'wa', 'nomin', 'for', 'the', 'booker', 'prize', 'that', 'year', 'and', 'she', 'wa', 'elect', 'as', 'a', 'fellow', 'of', 'the', 'royal', 'societi', 'of', 'literatur']","[0, 13, 1, 2, 2, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 22, 22]"
"['gide', 'went', 'success', 'to', 'middl', 'congo', 'now', 'the', 'republ', 'of', 'the', 'congo', 'now', 'the', 'central', 'african', 'republ', 'briefli', 'to', 'chad', 'and', 'then', 'to', 'cameroon', 'befor', 'return', 'to', 'franc']","[17, 0, 0, 0, 15, 16, 0, 0, 15, 16, 16, 16, 0, 0, 15, 16, 16, 0, 0, 15, 0, 0, 0, 15, 0, 0, 0, 15]"
"['they', 'were', 'rachel', 'rachel', '1968', 'base', 'on', 'margaret', 'laurenc', 's', 'a', 'jest', 'of', 'god', 'the', 'screen', 'version', 'of', 'the', 'pulitz', 'prize', 'play', 'the', 'effect', 'of', 'gamma', 'ray', 'on', 'marigold', '1972', 'the', 'televis', 'screen', 'version', 'of', 'the', 'pulitz', 'play', 'the', 'shadow', 'box', '1980', 'and', 'a', 'screen', 'version', 'of', 'tennesse', 'william', 'the', 'glass', 'menageri', '1987']","[0, 0, 23, 24, 0, 0, 0, 3, 4, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 5, 6, 0, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 3, 4, 1, 2, 2, 0]"
"['elwyn', 'brook', 'white', 'juli', '11', '1899', 'octob', '1', '1985', 'in', 'addit', 'he', 'wa', 'a', 'contributor', 'to', 'the', 'new', 'yorker', 'magazin', 'and', 'also', 'a', 'of', 'the', 'english', 'languag', 'style', 'guid', 'the', 'element', 'of', 'style']","[3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 12, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 1, 2, 2, 2]"
"['among', 'hi', 'work', 'most', 'of', 'which', 'were', 'publish', 'posthum', 'are', 'dulc', 'et', 'decorum', 'est', 'insens', 'anthem', 'for', 'doom', 'youth', 'futil', 'spring', 'offens', 'and', 'strang', 'meet']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 7, 7, 8, 8, 8, 7, 7, 8, 0, 7, 8]"
"['crook', 'hous', '1949', 'and', 'ordeal', 'by', 'innoc', '1957', 'which', 'could', 'easili', 'have', 'been', 'poirot', 'novel', 'repres', 'a', 'logic', 'endpoint', 'of', 'the', 'gener', 'diminut', 'of', 'hi', 'presenc', 'in', 'such', 'work']","[1, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['in', 'the', 'nation', 'review', 'katha', 'pollitt', 'said', 'gibson', 'ha', 'violat', 'just', 'about', 'everi', 'precept', 'of', 'the', 'unit', 'state', 'confer', 'of', 'cathol', 'bishop', 'confer', 'own', '1988', 'criteria', 'for', 'the', 'portray', 'of', 'jew', 'in', 'dramat', 'of', 'the', 'passion', 'no', 'bloodthirsti', 'jew', 'no', 'rabbl', 'no', 'use', 'of', 'scriptur', 'that', 'reinforc', 'neg', 'stereotyp', 'of', 'jew', 'etc']","[0, 11, 12, 0, 3, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 22, 22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 23, 0]"
"['the', 'saga', 'of', 'eric', 'brightey', 'is', 'an', 'epic', 'vike', 'novel', 'by', 'rider', 'haggard', 'that', 'concern', 'the', 'adventur', 'of', 'it', 'eponym', 'princip', 'charact', 'in', 'iceland']","[1, 2, 2, 2, 2, 0, 0, 13, 14, 14, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15]"
"['some', 'critic', 'includ', 'donald', 'spoto', 'and', 'roger', 'ebert', 'agre', 'that', 'vertigo', 'is', 'the', 'director', 'most', 'person', 'and', 'reveal', 'film', 'deal', 'with', 'the', 'pygmalion', 'obsess', 'of', 'a', 'man', 'who', 'craft', 'a', 'woman', 'into', 'the', 'woman', 'he', 'desir']","[0, 0, 0, 3, 4, 0, 3, 4, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['in', 'hi', 'spare', 'time', 'he', 'also', 'enjoy', 'read', 'about', 'natur', 'scienc', 's', 'and', 'popular', 'novel', 'such', 'as', 'don', 'quixot', 'and', 'robinson', 'cruso']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 2, 0, 1, 2]"
"['kim', 'stanley', 'robinson', 's', 'novel', 'the', 'year', 'of', 'rice', 'and', 'salt', '2002', 'start', 'at', 'the', 'point', 'of', 'diverg', 'with', 'timur', 'turn', 'hi', 'armi', 'away', 'from', 'europ', 'and', 'the', 'black', 'death', 'ha', 'kill', '99', 'of', 'europ', 'popul', 'instead', 'of', 'onli', 'a', 'third']","[3, 4, 4, 0, 13, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 19, 0, 0, 23, 24, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0]"
"['well', 'prais', 'growth', 'of', 'the', 'soil', '1917', 'for', 'which', 'hamsun', 'wa', 'award', 'the', 'nobel', 'prize', 'in', 'literatur']","[4, 0, 1, 2, 2, 2, 0, 0, 0, 3, 0, 0, 0, 5, 6, 6, 6]"
"['in', '1961', 'hi', 'friend', 'lewi', 'even', 'nomin', 'him', 'for', 'the', 'nobel', 'prize', 'in', 'literatur']","[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 5, 6, 6, 6]"
"['later', 'he', 'wa', 'best', 'known', 'for', 'hi', 'set', 'the', 'draumkvedet', '1905', 'and', 'the', 'poetic', 'edda', '1908', 'into', 'modern', 'norwegian']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 2, 0, 0, 0, 23]"
"['she', 'later', 'form', 'the', 'pagan', 'babi', 'with', 'friend', 'kat', 'bjelland', 'whom', 'she', 'met', 'at', 'the', 'satyricon', 'club', 'in', 'portland', 'in', '1984']","[0, 0, 0, 0, 1, 2, 0, 0, 17, 18, 0, 0, 0, 0, 0, 19, 20, 0, 19, 0, 0]"
"['the', 'faeri', 'queen', 'by', 'edmund', 'spenser', 'with', 'it', 'stanza', 'of', 'eight', 'iambic', 'pentamet', 'line', 'follow', 'by', 'one', 'alexandrin', 'exemplifi', 'what', 'came', 'to', 'be', 'it', 'chief', 'role', 'as', 'a', 'somewhat', 'infrequ', 'variant', 'line', 'in', 'an', 'otherwis', 'iambic', 'pentamet', 'context']","[1, 2, 2, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['dure', 'thi', 'part', 'of', 'hi', 'career', 'he', 'wa', 'often', 'seen', 'as', 'a', 'rival', 'to', 'the', 'the', 'new', 'yorker', 's', 'paulin', 'kael', 'who', 'had', 'origin', 'attack', 'the', 'auteur', 'theori', 'in', 'her', 'essay', 'circl', 'and', 'squar']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 12, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2]"
"['5', 'smith', 'later', 'taught', 'himself', 'french', 'and', 'spanish', 'to', 'translat', 'vers', 'out', 'of', 'those', 'languag', 'includ', 'work', 'by', 'gérard', 'de', 'nerval', 'paul', 'verlain', 'and', 'all', 'but', '6', 'of', 'charl', 'baudelair', 's', '157', 'poem', 'in', 'le', 'fleur', 'du', 'mal']","[0, 3, 0, 0, 0, 23, 0, 23, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 3, 4, 0, 0, 0, 0, 0, 3, 4, 0, 0, 13, 0, 1, 2, 2, 2]"
"['togeth', 'with', 'andersson', 'ulvaeu', 'wa', 'nomin', 'for', 'the', 'drama', 'desk', 'award', 'in', 'the', 'categori', 'outstand', 'music', 'for', 'the', 'music', 'chess', 'and', 'for', 'a', 'toni', 'award', 'in', 'a', 'categori', 'best', 'orchestr', 'for', 'the', 'music', 'mamma', 'mia']","[0, 0, 3, 3, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 23, 24, 0, 0, 0, 23, 0, 0, 0, 5, 6, 0, 0, 0, 23, 24, 0, 0, 0, 23, 24]"
"['in', 'march', '1938', 'huxley', 'friend', 'anita', 'loo', 'a', 'novelist', 'and', 'screenwrit', 'put', 'him', 'in', 'touch', 'with', 'mgm', 'which', 'hire', 'him', 'for', 'madam', 'curi', 'which', 'wa', 'origin', 'to', 'star', 'greta', 'garbo', 'and', 'be', 'direct', 'by', 'georg', 'cukor']","[0, 0, 0, 3, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 23, 24, 0, 0, 0, 0, 0, 17, 18, 0, 0, 0, 0, 17, 18]"
"['jonathan', 'lethem', 'in', 'a', '1998', 'essay', 'in', 'the', 'villag', 'voic', 'entitl', 'close', 'encount', 'the', 'squander', 'promis', 'of', 'scienc', 'fiction', 'suggest', 'that', 'the', 'point', 'in', '1973', 'when', 'thoma', 'pynchon', 'graviti', 'rainbow', 'wa', 'nomin', 'for', 'the', 'nebula', 'award', 'and', 'wa', 'pass', 'over', 'in', 'favor', 'of', 'clark', 'rendezv', 'with', 'rama', 'stand', 'as', 'a', 'hidden', 'tombston', 'mark', 'the', 'death', 'of', 'the', 'hope', 'that', 'sf', 'wa', 'about', 'to', 'merg', 'with', 'the', 'mainstream']","[3, 4, 0, 0, 0, 0, 0, 0, 11, 12, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 2, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0]"
"['write', 'for', 'the', 'spectat', 'in', 'the', 'uk', 'graham', 'green', 'gave', 'the', 'film', 'a', 'mix', 'good', 'review', 'character', 'the', 'first', 'half', 'of', 'the', 'film', 'as', 'simpl', 'and', 'direct', 'and', 'true', 'but', 'complain', 'that', 'the', 'second', 'half', 'display', 'a', 'littl', 'less', 'than', 'life', 'and', 'that', 'the', 'last', 'hour', 'wa', 'permeat', 'by', 'banal', 'and', 'ennui']","[0, 0, 11, 12, 0, 0, 15, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'right', 'to', 'miln', 'pooh', 'book', 'were', 'left', 'to', 'four', 'beneficiari', 'hi', 'famili', 'the', 'royal', 'literari', 'fund', 'westminst', 'school', 'and', 'the', 'garrick', 'club', 'at', 'the', 'begin', 'of', 'the', 'year', 'after', 'the', '70th', 'anniversari', 'of', 'the', 'author', 'death', 'pma', 'and', 'ha', 'alreadi', 'expir', 'in', 'those', 'countri', 'with', 'a', 'rule']","[0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 22, 21, 22, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['she', 'portray', 'nora', 'in', 'henrik', 'ibsen', 's', 'a', 'doll', 'hous', 'at', 'the', 'donmar', 'warehous', 'in', 'london', 'west', 'end', 'dure', 'a', 'limit', 'engag', 'which', 'ran', 'from', 'may', '14', '2009', 'until', 'juli', '18', '2009']","[0, 0, 17, 0, 3, 4, 0, 1, 2, 2, 0, 0, 19, 20, 0, 19, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['carmilla', 'is', 'an', '1872', 'gothic', 'novel', 'la', 'by', 'irish', 'author', 'sheridan', 'le', 'fanu', 'and', 'one', 'of', 'the', 'earli', 'work', 'of', 'vampir', 'fiction', 'predat', 'bram', 'stoker', 's', 'dracula', '1897', 'by', '26', 'year']","[1, 0, 0, 0, 13, 14, 0, 0, 23, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0, 3, 4, 0, 1, 0, 0, 0, 0]"
"['she', 'appear', 'in', 'catherin', 'cookson', 's', 'the', 'fifteen', 'street', 'alongsid', 'sean', 'bean', 'and', 'owen', 'teal', 'in', '1989', 'our', 'own', 'kind', 'bush', '1991', 'deadli', 'advic', 'fletcher', '1993', 'cabaret', 'donmar', 'warehous', '1994', 'macbeth', 'greenwich', 'theatr', '1995', 'and', 'absurd', 'person', 'singular', 'garrick', 'theatr', '2007']","[0, 0, 0, 3, 4, 0, 1, 2, 2, 0, 17, 18, 0, 17, 18, 0, 0, 1, 2, 2, 17, 0, 1, 2, 17, 0, 1, 19, 20, 0, 1, 19, 20, 0, 0, 1, 2, 2, 19, 20, 0]"
"['a', 'keen', 'reader', 'truffaut', 'adapt', 'mani', 'literari', 'work', 'includ', 'two', 'novel', 'by', 'roché', 'ray', 'bradburi', 's', 'fahrenheit', '451', 'henri', 'jame', 'the', 'altar', 'of', 'the', 'dead', 'film', 'as', 'the', 'green', 'room', 'and', 'sever', 'american', 'detect', 'novel']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 13, 0, 4, 3, 4, 0, 1, 2, 3, 4, 1, 2, 2, 2, 2, 0, 0, 23, 24, 24, 0, 0, 23, 13, 14]"
"['in', '1945', 'she', 'won', 'the', 'academi', 'award', 'for', 'best', 'actress', 'for', 'her', 'work', 'in', 'mildr', 'pierc', 'and', 'receiv', 'best', 'actress', 'nomin', 'for', 'possess', '1947', 'and', 'sudden', 'fear', '1952']","[0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0, 0, 0, 0, 23, 24, 0, 0, 5, 6, 0, 0, 23, 0, 0, 23, 24, 0]"
"['four', 'more', 'children', 'follow', 'charlott', 'brontë', 'branwel', 'brontë', 'emili', 'brontë', 'and', 'ann']","[0, 0, 0, 0, 3, 4, 3, 4, 3, 4, 0, 0]"
"['in', 'the', 'second', 'quarter', 'of', 'the', '13th', 'centuri', 'a', 'version', 'in', 'latin', 'vers', 'the', 'gesta', 'regum', 'britannia', 'wa', 'produc', 'by', 'william', 'of', 'renn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0, 7, 8, 8, 0, 0, 0, 3, 4, 4]"
"['hi', 'best', 'known', 'work', 'includ', 'the', 'day', 'of', 'the', 'triffid', '1951', 'and', 'the', 'midwich', 'cuckoo', '1957', 'the', 'latter', 'film', 'twice', 'as', 'villag', 'of', 'the', 'damn']","[0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 23, 24, 24, 24]"
"['the', 'charact', 'of', 'conan', 'ha', 'proven', 'durabl', 'popular', 'result', 'in', 'conan', 'stori', 'by', 'later', 'writer', 'such', 'as', 'poul', 'anderson', 'leonard', 'carpent', 'lin', 'carter', 'spragu', 'de', 'camp', 'roland', 'green', 'john', 'hock', 'robert', 'jordan', 'sean', 'moor', 'björn', 'nyberg', 'andrew', 'offutt', 'steve', 'perri', 'john', 'maddox', 'robert', 'harri', 'turtledov', 'and', 'karl', 'edward', 'wagner']","[0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 3, 4, 3, 4, 3, 4, 4, 4, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 3, 4, 0, 3, 4, 4]"
"['other', 'work', 'are', 'the', 'collect', 'dublin', '1914', 'and', 'the', 'novel', 'a', 'portrait', 'of', 'the', 'artist', 'as', 'a', 'young', 'man', '1916', 'and', 'finnegan', 'wake', '1939']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 2, 0]"
"['in', 'addit', 'to', 'hi', 'best', 'pictur', 'award', 'he', 'receiv', 'an', 'academi', 'honorari', 'award', 'for', 'hi', 'film', 'contribut', 'the', 'palm', 'd', 'posthum', 'for', 'union', 'pacif', '1939', 'a', 'director', 'guild', 'of', 'america', 'award', 'for', 'lifetim', 'achiev', 'and', 'the', 'irv', 'thalberg', 'memori', 'award']","[0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 5, 6, 0, 0, 21, 22, 0, 0, 5, 6, 6, 6, 6, 6, 6, 6, 0, 0, 5, 6, 6, 6]"
"['frost', 'origin', 'attempt', 'to', 'read', 'hi', 'poem', 'dedic', 'which', 'wa', 'written', 'for', 'the', 'occas', 'but', 'wa', 'unabl', 'to', 'read', 'it', 'due', 'to', 'the', 'bright', 'of', 'the', 'sunlight', 'so', 'he', 'recit', 'hi', 'poem', 'the', 'gift', 'outright', 'from', 'memori', 'instead']","[3, 0, 0, 0, 0, 0, 13, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 8, 8, 0, 0, 0]"
"['hi', 'later', 'novel', 'includ', 'such', 'as', 'the', 'beast', 'also', 'known', 'as', 'moonbeast', '1963', 'rogu', 'ship', '1965', 'quest', 'for', 'the', 'futur', '1970', 'and', 'supermind', '1977']","[0, 0, 13, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 2, 0, 1, 2, 2, 2, 0, 0, 1, 0]"
"['power', 'first', 'major', 'novel', 'wa', 'the', 'draw', 'of', 'the', 'dark', '1979', 'but', 'the', 'novel', 'that', 'earn', 'him', 'wide', 'prais', 'wa', 'the', 'anubi', 'gate', 'which', 'won', 'the', 'philip', 'dick', 'award', 'and', 'ha', 'sinc', 'been', 'publish', 'in', 'mani', 'other', 'languag']","[3, 0, 0, 13, 0, 1, 2, 2, 2, 2, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
